id,category_id,name,agb_code,e_climate_change,e_ozone_depletion,e_ionizing_radiation,e_ozone_formation,e_particulate_matter,e_non_carcinogenic_toxicity,e_carcinogenic_toxicity,e_land_water_acidification,e_freshwater_eutrophication,e_marine_eutrophication,e_terrestrial_eutrophication,e_freshwater_ecotoxicity,e_land_use,e_water_use,e_energy_use,e_mineral_use,aw_index,aw_antibio_index,s_child_labour,s_forced_labour,s_fair_salary,s_working_time,s_discrimination,s_health_safety_workers,s_social_benefits_legal_issues,s_workers_rights,s_fair_competition,s_corruption,s_contribution_econ_dev,s_illiteracy,s_health_safety_society,s_indigenous_rights,nutri_score
7274efee-b344-55f0-b0f2-b38db099c3cf,fa079f98-57d8-5fff-b807-05f7e12faac6,"Pork sausage stew with cabbage, carrots and potatoes",25071,3.26,0.00,1.10,0.01,0.00,0.00,0.00,0.04,0.00,0.01,0.17,77.60,146.00,1.17,44.10,0.00,33.30717768,15.23628242,0.02,0.05,0.70,0.05,0.49,0.81,0.23,1.33,0.02,0.39,-0.12,0.04,0.05,0.09,Nutriscore_C
594a2124-487e-5f86-a11b-dfa2d2a53e36,fa079f98-57d8-5fff-b807-05f7e12faac6,Poultry paupiette,25126,5.73,0.00,1.20,0.02,0.00,0.00,0.00,0.12,0.00,0.03,0.52,157.00,323.00,2.18,62.70,0.00,33.30717768,15.23628242,0.02,0.05,0.70,0.05,0.49,0.81,0.23,1.33,0.02,0.39,-0.12,0.04,0.05,0.09,Nutriscore_B
bece772c-3dba-58b6-9b2e-50d2f86f0923,fa079f98-57d8-5fff-b807-05f7e12faac6,"Poultry quenelle, in sauce",8912,5.37,0.00,1.47,0.02,0.00,0.00,0.00,0.10,0.00,0.03,0.42,114.00,303.00,1.56,60.00,0.00,33.30717768,15.23628242,0.02,0.05,0.70,0.05,0.49,0.81,0.23,1.33,0.02,0.39,-0.12,0.04,0.05,0.09,Nutriscore_C
234b6a20-0b8c-5a3e-85cb-42545933d82c,fa079f98-57d8-5fff-b807-05f7e12faac6,"Poultry quenelle, raw",8910,5.28,0.00,0.94,0.02,0.00,0.00,0.00,0.10,0.00,0.03,0.42,114.00,302.00,1.52,48.00,0.00,33.30717768,15.23628242,0.02,0.05,0.70,0.05,0.49,0.81,0.23,1.33,0.02,0.39,-0.12,0.04,0.05,0.09,Nutriscore_C
bd683836-3b1f-5640-89fe-5b7755a3631b,fa079f98-57d8-5fff-b807-05f7e12faac6,"Quenelle, plain, raw",8937,2.42,0.00,0.75,0.01,0.00,0.00,0.00,0.03,0.00,0.01,0.12,35.60,127.00,0.50,28.90,0.00,33.30717768,15.23628242,0.02,0.05,0.70,0.05,0.49,0.81,0.23,1.33,0.02,0.39,-0.12,0.04,0.05,0.09,Nutriscore_C
3cee0bc5-4b1f-5676-ae95-0c923ac0ba37,fa079f98-57d8-5fff-b807-05f7e12faac6,Rabbit with mustard sauce,25063,4.60,0.00,0.54,0.02,0.00,0.00,0.00,0.12,0.00,0.03,0.52,135.00,276.00,2.05,47.40,0.00,33.30717768,15.23628242,0.02,0.05,0.70,0.05,0.49,0.81,0.23,1.33,0.02,0.39,-0.12,0.04,0.05,0.09,Nutriscore_B
d0c5f5af-fbf6-5d36-9572-9c5063ecfe10,fa079f98-57d8-5fff-b807-05f7e12faac6,Salt-cured pork belly with lentils,25010,1.66,0.00,0.45,0.00,0.00,0.00,0.00,0.02,0.00,0.01,0.07,36.90,83.50,0.81,21.40,0.00,33.30717768,15.23628242,0.02,0.05,0.70,0.05,0.49,0.81,0.23,1.33,0.02,0.39,-0.12,0.04,0.05,0.09,Nutriscore_C
9bf4bf13-3ea0-5388-aca1-955f956d625a,fa079f98-57d8-5fff-b807-05f7e12faac6,Stewed lamb garnished with potatoes and other vegetables,25124,26.30,0.00,1.26,0.04,0.00,0.00,0.00,0.53,0.00,0.10,2.37,140.00,2780.00,4.74,76.70,0.00,33.30717768,15.23628242,0.02,0.05,0.70,0.05,0.49,0.81,0.23,1.33,0.02,0.39,-0.12,0.04,0.05,0.09,Nutriscore_C
63c06ca4-8401-5f14-baa3-c67bd533fc63,fa079f98-57d8-5fff-b807-05f7e12faac6,Veal olive or veal paupiette,25125,21.10,0.00,2.41,0.04,0.00,0.00,0.00,0.24,0.00,0.07,1.04,296.00,954.00,5.98,129.00,0.00,33.30717768,15.23628242,0.02,0.05,0.70,0.05,0.49,0.81,0.23,1.33,0.02,0.39,-0.12,0.04,0.05,0.09,Nutriscore_D
95a23630-fcaf-5e6e-91a6-315637431286,fa079f98-57d8-5fff-b807-05f7e12faac6,"Veal paupiette, cooked in oven",25213,21.10,0.00,2.41,0.04,0.00,0.00,0.00,0.24,0.00,0.07,1.04,296.00,954.00,5.98,129.00,0.00,33.30717768,15.23628242,0.02,0.05,0.70,0.05,0.49,0.81,0.23,1.33,0.02,0.39,-0.12,0.04,0.05,0.09,Nutriscore_D
165e636b-77ed-5c2c-9e69-7bcbdde1d6f0,fa079f98-57d8-5fff-b807-05f7e12faac6,"Veal quenelle, in sauce",8903,6.76,0.00,1.52,0.01,0.00,0.00,0.00,0.08,0.00,0.02,0.33,91.70,317.00,1.04,58.20,0.00,33.30717768,15.23628242,0.02,0.05,0.70,0.05,0.49,0.81,0.23,1.33,0.02,0.39,-0.12,0.04,0.05,0.09,Nutriscore_D
e291eca4-3f5d-5f53-88f2-b629863c947b,fa079f98-57d8-5fff-b807-05f7e12faac6,Veal stew in white sauce,25001,19.50,0.00,2.23,0.03,0.00,0.00,0.00,0.22,0.00,0.06,0.93,257.00,854.00,9.19,122.00,0.00,33.30717768,15.23628242,0.02,0.05,0.70,0.05,0.49,0.81,0.23,1.33,0.02,0.39,-0.12,0.04,0.05,0.09,Nutriscore_A
4cba2b81-435a-5b6d-aaaf-ddd550e2de82,fa079f98-57d8-5fff-b807-05f7e12faac6,"Vol-au-vent, with meat/poultry/quenelle",25412,4.71,0.00,1.37,0.01,0.00,0.00,0.00,0.05,0.00,0.02,0.22,69.20,139.00,11.90,70.80,0.00,33.30717768,15.23628242,0.02,0.05,0.70,0.05,0.49,0.81,0.23,1.33,0.02,0.39,-0.12,0.04,0.05,0.09,Nutriscore_D
7d3c7100-8392-5485-80ba-ccba1c5c772d,a4e6d1a1-7711-5a6a-8743-22f9cf3d589c,Provencal-type tripe (with tomato),8612,21.70,0.00,1.23,0.03,0.00,0.00,0.00,0.30,0.00,0.06,1.32,115.00,1390.00,2.03,64.20,0.00,2.086639439,42.0547549,0.02,0.05,0.70,0.05,0.49,0.81,0.23,1.33,0.02,0.39,-0.12,0.04,0.05,0.09,Nutriscore_B
09701c3a-2648-546d-bc39-51ce7a0272c0,12ae0af6-bb7f-5cbe-b157-dd2fe03bc01c,Beef samosas or samoosas,25108,24.80,0.00,2.13,0.04,0.00,0.00,0.00,0.34,0.00,0.07,1.51,130.00,1620.00,3.19,87.60,0.00,57.04442986,22.79061643,0.02,0.05,0.70,0.05,0.49,0.81,0.23,1.33,0.02,0.39,-0.12,0.04,0.05,0.09,Nutriscore_C
d0a00882-4539-5de4-9232-a4ad10f395b3,12ae0af6-bb7f-5cbe-b157-dd2fe03bc01c,Caen-style tripe,8601,25.30,0.00,1.49,0.04,0.00,0.00,0.00,0.34,0.00,0.08,1.48,178.00,1540.00,2.55,83.50,0.00,57.04442986,22.79061643,0.02,0.05,0.70,0.05,0.49,0.81,0.23,1.33,0.02,0.39,-0.12,0.04,0.05,0.09,Nutriscore_A
f65a172a-6182-52ea-968a-a78ae77e7cdb,12ae0af6-bb7f-5cbe-b157-dd2fe03bc01c,"Caen-style tripe, prepacked",8602,25.30,0.00,1.49,0.04,0.00,0.00,0.00,0.34,0.00,0.08,1.48,178.00,1540.00,2.55,83.50,0.00,57.04442986,22.79061643,0.02,0.05,0.70,0.05,0.49,0.81,0.23,1.33,0.02,0.39,-0.12,0.04,0.05,0.09,Nutriscore_A
7bdbafa8-12eb-5379-b06c-208c7812c131,12ae0af6-bb7f-5cbe-b157-dd2fe03bc01c,Meat in puff pastry,25402,14.30,0.00,1.73,0.02,0.00,0.00,0.00,0.19,0.00,0.04,0.83,92.40,860.00,1.52,69.90,0.00,57.04442986,22.79061643,0.02,0.05,0.70,0.05,0.49,0.81,0.23,1.33,0.02,0.39,-0.12,0.04,0.05,0.09,Nutriscore_E
8cc1c2f8-4897-5da2-95f8-74c4de096cba,12ae0af6-bb7f-5cbe-b157-dd2fe03bc01c,"Meat, poultry or fish fritters, home-made",25551,3.88,0.00,1.30,0.01,0.00,0.00,0.00,0.08,0.00,0.02,0.34,90.10,208.00,1.50,59.10,0.00,57.04442986,22.79061643,0.02,0.05,0.70,0.05,0.49,0.81,0.23,1.33,0.02,0.39,-0.12,0.04,0.05,0.09,Nutriscore_A
3145669a-3a7e-5970-8a7e-60a7312f0334,12ae0af6-bb7f-5cbe-b157-dd2fe03bc01c,"Yakitori (grilled meat on skewers, Japanese-style, with sauce)",25565,4.54,0.00,1.11,0.01,0.00,0.00,0.00,0.07,0.00,0.02,0.28,123.00,268.00,3.20,48.60,0.00,57.04442986,22.79061643,0.02,0.05,0.70,0.05,0.49,0.81,0.23,1.33,0.02,0.39,-0.12,0.04,0.05,0.09,Nutriscore_B
2bc8cb97-4e28-5dcb-8a4c-f0779bc76d81,eb798370-eb49-506c-a5d2-cc14d52b448e,"Dauphiné-style creamed potatoes ""au gratin""",25056,2.01,0.00,0.81,0.00,0.00,0.00,0.00,0.02,0.00,0.01,0.07,18.70,74.30,0.46,32.30,0.00,0.011727035,2.340049229,0.00,0.01,0.04,0.00,0.03,0.06,0.02,0.21,0.00,0.09,-0.01,0.01,0.01,0.01,Nutriscore_C
36f8a2f2-c844-56ee-9311-504c0cef1e4a,eb798370-eb49-506c-a5d2-cc14d52b448e,Mashed potatoes w fresh tome cheese,4041,3.93,0.00,0.94,0.01,0.00,0.00,0.00,0.04,0.00,0.01,0.16,39.60,152.00,0.73,42.70,0.00,0.011727035,2.340049229,0.00,0.01,0.04,0.00,0.03,0.06,0.02,0.21,0.00,0.09,-0.01,0.01,0.01,0.01,Nutriscore_D
c53dc6c0-b680-51b8-aacd-0bf8eacd1001,eb798370-eb49-506c-a5d2-cc14d52b448e,Tartiflette (cheese fondue),25137,3.52,0.00,1.00,0.01,0.00,0.00,0.00,0.03,0.00,0.01,0.14,47.20,136.00,0.91,45.20,0.00,0.011727035,2.340049229,0.00,0.01,0.04,0.00,0.03,0.06,0.02,0.21,0.00,0.09,-0.01,0.01,0.01,0.01,Nutriscore_C
d458a516-2d35-5426-82fb-a8e3b84fc22c,7fbb6add-6421-5db1-b8bd-8a09cc7c1e3c,"Pre-fried potatoes, pan-fried, lardoons or chicken, and other, without green vegetables",25057,2.59,0.00,0.92,0.01,0.00,0.00,0.00,0.02,0.00,0.01,0.09,42.40,86.80,6.28,42.30,0.00,11.38815824,16.3931944,0.00,0.01,0.04,0.00,0.03,0.06,0.02,0.21,0.00,0.09,-0.01,0.01,0.01,0.01,Nutriscore_C
f8f4855c-b932-577b-8cdd-15b29eba2893,fb12874a-6c5d-5c5f-a40d-afe6fe23a009,"Savoury cake (with cheese, vegetables, meat, fish, poultry,etc.)",7814,4.14,0.00,1.63,0.01,0.00,0.00,0.00,0.05,0.00,0.02,0.22,84.70,245.00,3.26,60.50,0.00,0.557708104,0.031251005,0.00,0.01,0.04,0.00,0.03,0.06,0.02,0.21,0.00,0.09,-0.01,0.01,0.01,0.01,Nutriscore_D
13a209c6-93c8-5ce9-8963-aa0585153bf8,5e27bc51-26ea-58fd-b5e9-416f0c989ca8,Moussaka,25123,23.60,0.00,1.22,0.04,0.00,0.00,0.00,0.48,0.00,0.09,2.10,122.00,2450.00,4.26,72.10,0.00,2.372016754,7.700828101,0.00,0.01,0.04,0.00,0.03,0.06,0.02,0.21,0.00,0.09,-0.01,0.01,0.01,0.01,Nutriscore_C
90b118ec-4722-5f6b-9c68-59d660f96ec5,5e27bc51-26ea-58fd-b5e9-416f0c989ca8,"Sauerkraut, with garnish",25003,2.24,0.00,1.10,0.01,0.00,0.00,0.00,0.02,0.00,0.01,0.09,40.30,77.00,0.87,41.60,0.00,1.242965181,20.38732436,0.00,0.01,0.04,0.00,0.03,0.06,0.02,0.21,0.00,0.09,-0.01,0.01,0.01,0.01,Nutriscore_C
c14c8411-6987-52cb-91e6-60676f243c86,5e27bc51-26ea-58fd-b5e9-416f0c989ca8,"Sauerkraut, without garnish, drained, cooked",25220,1.41,0.00,0.74,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.02,14.20,18.40,0.77,32.20,0.00,1.242965181,20.38732436,0.00,0.01,0.04,0.00,0.03,0.06,0.02,0.21,0.00,0.09,-0.01,0.01,0.01,0.01,Nutriscore_B
8f118562-0615-569d-ae10-c13495a21b81,5e27bc51-26ea-58fd-b5e9-416f0c989ca8,Shepherd's pie or cottage pie with meat,25009,12.00,0.00,1.17,0.02,0.00,0.00,0.00,0.16,0.00,0.04,0.70,67.80,740.00,1.25,51.60,0.00,1.369571551,4.397039917,0.00,0.01,0.04,0.00,0.03,0.06,0.02,0.21,0.00,0.09,-0.01,0.01,0.01,0.01,Nutriscore_C
f211a55a-e248-5fbd-9724-2f2aa372853a,5e27bc51-26ea-58fd-b5e9-416f0c989ca8,Shepherd's pie with duck,25195,3.60,0.00,1.50,0.01,0.00,0.00,0.00,0.05,0.00,0.01,0.22,49.60,161.00,0.99,55.20,0.00,1.369571551,4.397039917,0.00,0.01,0.04,0.00,0.03,0.06,0.02,0.21,0.00,0.09,-0.01,0.01,0.01,0.01,Nutriscore_C
685583e3-293d-5c50-ab88-79d0e75fa1ae,5e27bc51-26ea-58fd-b5e9-416f0c989ca8,"Shepherd's pie with duck, cooked",25587,3.60,0.00,1.50,0.01,0.00,0.00,0.00,0.05,0.00,0.01,0.22,49.60,161.00,0.99,55.20,0.00,1.369571551,4.397039917,0.00,0.01,0.04,0.00,0.03,0.06,0.02,0.21,0.00,0.09,-0.01,0.01,0.01,0.01,Nutriscore_C
2348b481-c9d2-529b-ad54-77c97ebb40bb,76ba9233-78ef-5d7a-b356-a811fb152d5b,"Prepared mixed tuna and vegetable salad, canned, drained",25601,4.52,0.00,0.33,0.05,0.00,0.00,0.00,0.07,0.00,0.02,0.21,37.10,58.70,1.08,66.10,0.00,42.76870367,9.02299311,0.05,0.01,0.06,0.01,0.32,0.44,0.10,0.38,0.00,0.29,-0.01,0.02,0.05,0.04,Nutriscore_C
8e0a8f6c-37e6-54e1-bbbf-05b5d316b8af,d6bc0900-9da5-52b8-8d83-051f8fa870dc,"Green salad, raw, without seasoning",25604,0.87,0.00,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,8.54,9.16,0.64,15.60,0.00,0,0,0.05,0.01,0.06,0.01,0.32,0.44,0.10,0.38,0.00,0.29,-0.01,0.02,0.05,0.04,Nutriscore_A
ec294ad8-ba62-54af-a8e2-cd186dc54b45,ceb99560-28c2-52fc-a7d4-37a2f6f0a58c,"Caesar's salad (salad, chicken, croûtons, sauce)",25628,3.94,0.00,0.54,0.01,0.00,0.00,0.00,0.05,0.00,0.01,0.21,62.40,149.00,1.41,46.50,0.00,30.05128902,13.57872275,0.05,0.01,0.06,0.01,0.32,0.44,0.10,0.38,0.00,0.29,-0.01,0.02,0.05,0.04,Nutriscore_B
19328e2d-893e-5696-9106-2bca8ef5be46,9a0d83e7-21f8-5b24-92a8-e4f588e06e1c,"Prepared mixed meat/fish canned, drained salad",25602,11.60,0.00,1.05,0.21,0.00,0.00,0.00,0.28,0.00,0.07,0.76,68.40,58.20,1.17,170.00,0.00,10.74317732,10.52136858,0.05,0.01,0.06,0.01,0.32,0.44,0.10,0.38,0.00,0.29,-0.01,0.02,0.05,0.04,Nutriscore_B
25aea43f-75d4-5ac2-99ab-8db3051f4156,9a0d83e7-21f8-5b24-92a8-e4f588e06e1c,"Tabbouleh with chicken, prepacked",26269,3.15,0.00,0.42,0.01,0.00,0.00,0.00,0.04,0.00,0.01,0.16,44.70,156.00,1.61,42.90,0.00,10.74317732,10.52136858,0.05,0.01,0.06,0.01,0.32,0.44,0.10,0.38,0.00,0.29,-0.01,0.02,0.05,0.04,Nutriscore_C
04fec28b-fa0a-5971-9a34-ddf556b323ac,9a0d83e7-21f8-5b24-92a8-e4f588e06e1c,"Tabbouleh, prepacked",25608,1.20,0.00,0.16,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.04,14.40,87.90,0.89,17.60,0.00,10.74317732,10.52136858,0.05,0.01,0.06,0.01,0.32,0.44,0.10,0.38,0.00,0.29,-0.01,0.02,0.05,0.04,Nutriscore_A
039dfead-c834-5262-b833-8517b3056a2f,12f0e6d6-1e6a-5609-80e7-3bb01c3c4d6a,"Coleslaw, w sauce, prepacked",26259,1.22,0.00,0.22,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.03,20.70,59.40,1.08,18.90,0.00,0,0,0.05,0.01,0.06,0.01,0.32,0.44,0.10,0.38,0.00,0.29,-0.01,0.02,0.05,0.04,Nutriscore_B
dd93b010-1b04-567f-a135-c1f42f134e48,12f0e6d6-1e6a-5609-80e7-3bb01c3c4d6a,Grated carrots,26257,1.36,0.00,0.59,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.05,19.70,30.80,1.25,28.80,0.00,0,0,0.05,0.01,0.06,0.01,0.32,0.44,0.10,0.38,0.00,0.29,-0.01,0.02,0.05,0.04,Nutriscore_A
7216512c-04f9-5621-9b60-148d615409c0,12f0e6d6-1e6a-5609-80e7-3bb01c3c4d6a,Greek-style marinated mushrooms,25605,4.04,0.00,0.34,0.01,0.00,0.00,0.00,0.02,0.00,0.01,0.06,41.50,108.00,22.10,58.40,0.00,0,0,0.05,0.01,0.06,0.01,0.32,0.44,0.10,0.38,0.00,0.29,-0.01,0.02,0.05,0.04,Nutriscore_A
e3516001-55fb-5576-abda-02aad89d196e,b79a186c-9781-5cae-8cc9-8bcb13bfc65d,"Prepared pasta salad, vegetarian",25615,2.90,0.00,0.76,0.01,0.00,0.00,0.00,0.02,0.00,0.01,0.06,19.00,143.00,1.44,50.40,0.00,0.378454894,5.855335049,0.05,0.01,0.06,0.01,0.32,0.44,0.10,0.38,0.00,0.29,-0.01,0.02,0.05,0.04,Nutriscore_C
53e790e3-87b7-58c0-bbc2-c4ad249a59ee,b79a186c-9781-5cae-8cc9-8bcb13bfc65d,"Prepared pasta salad, with vegetable, meat or fish",25619,4.27,0.00,0.72,0.03,0.00,0.00,0.00,0.05,0.00,0.02,0.14,26.20,152.00,1.41,64.90,0.00,0.378454894,5.855335049,0.05,0.01,0.06,0.01,0.32,0.44,0.10,0.38,0.00,0.29,-0.01,0.02,0.05,0.04,Nutriscore_C
b0a0b6ea-952d-59b4-87a0-3290d0441bcf,e062c869-3a6d-5f64-8263-d464dd9389f3,"Potato salad, piémontaise-style, prepacked",25609,4.14,0.00,1.08,0.01,0.00,0.00,0.00,0.04,0.00,0.02,0.17,75.10,192.00,1.79,58.20,0.00,0,0,0.05,0.01,0.06,0.01,0.32,0.44,0.10,0.38,0.00,0.29,-0.01,0.02,0.05,0.04,Nutriscore_C
cf58e261-a707-57e0-9cb6-a82c640a0184,e062c869-3a6d-5f64-8263-d464dd9389f3,"Prepared potatoes salad, home-made",25606,5.70,0.00,1.38,0.01,0.00,0.00,0.00,0.06,0.00,0.02,0.26,107.00,235.00,1.71,68.80,0.00,0,0,0.05,0.01,0.06,0.01,0.32,0.44,0.10,0.38,0.00,0.29,-0.01,0.02,0.05,0.04,Nutriscore_C
53f9d225-9d0d-5b54-bb21-f6a678c7f03a,d9de24a0-56ed-55ec-91b3-92e8a1afccbe,Prepared rice salad,25614,2.55,0.00,0.75,0.01,0.00,0.00,0.00,0.02,0.00,0.01,0.06,30.20,82.90,4.34,44.30,0.00,0,0,0.05,0.01,0.06,0.01,0.32,0.44,0.10,0.38,0.00,0.29,-0.01,0.02,0.05,0.04,Nutriscore_C
619e9697-ab66-50b0-86bd-ddd7189f87a4,0c125688-fa09-5844-bf67-d58aedad47a3,"Soup, fish and/or crustacean, dehydrated and reconstituted",25919,8.94,0.00,1.79,0.15,0.00,0.00,0.00,0.20,0.00,0.05,0.56,63.30,53.20,1.85,151.00,0.00,37.21872825,32.00307427,0.41,0.02,0.15,0.01,0.05,0.21,0.22,0.68,0.00,0.84,-0.04,0.17,0.22,0.09,Nutriscore_C
6781335c-6c2d-5244-8642-961a1ad25964,0c125688-fa09-5844-bf67-d58aedad47a3,"Soup, fish and/or crustacean, prepacked, to be reheated",25904,9.00,0.00,0.75,0.15,0.00,0.00,0.00,0.20,0.00,0.05,0.56,63.80,56.40,1.84,131.00,0.00,37.21872825,32.00307427,0.41,0.02,0.15,0.01,0.05,0.21,0.22,0.68,0.00,0.84,-0.04,0.17,0.22,0.09,Nutriscore_C
eb2c2ded-bbf3-5a8d-bb4c-dfd05a65e4af,4361a5f6-511a-543f-85d2-aa31a9b7afe8,"Soup, cereals and vegetables, dehydrated and reconstituted",25934,0.54,0.00,1.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,4.26,14.80,0.37,38.90,0.00,0.009553828,0.011415699,0.41,0.02,0.15,0.01,0.05,0.21,0.22,0.68,0.00,0.84,-0.04,0.17,0.22,0.09,Nutriscore_B
9c39177a-2657-547f-bcc2-3ce18d5547fc,1bcd09d7-dbeb-55e3-a6fc-9aba6dc1d387,"Soup, lentils, prepacked, to be reheated",25900,0.45,0.00,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,16.50,38.90,0.17,16.70,0.00,0.585685079,11.62964058,0.41,0.02,0.15,0.01,0.05,0.21,0.22,0.68,0.00,0.84,-0.04,0.17,0.22,0.09,Nutriscore_A
49baf272-ac03-59e3-b1a1-0a65f49cc0dd,1bcd09d7-dbeb-55e3-a6fc-9aba6dc1d387,"Soup, split peas, prepacked, to be reheated",25965,0.45,0.00,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,16.50,38.90,0.17,16.70,0.00,0.585685079,11.62964058,0.41,0.02,0.15,0.01,0.05,0.21,0.22,0.68,0.00,0.84,-0.04,0.17,0.22,0.09,Nutriscore_A
53bebcfb-6f75-57cb-abd2-4ca243b0f3bf,019b6b4e-589c-5b2e-8361-af5099187c96,"Broth, stock or bouillon, beef, reconstituted with water at consumer",25930,0.11,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.73,1.75,0.05,2.32,0.00,8.310310721,3.883926504,0.41,0.02,0.15,0.01,0.05,0.21,0.22,0.68,0.00,0.84,-0.04,0.17,0.22,0.09,Nutriscore_B
6ba83ef2-2603-59f8-af0a-2bf1174f90a4,019b6b4e-589c-5b2e-8361-af5099187c96,"Broth, stock or bouillon, poultry, reconstituted with water at consumer",25947,0.10,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.88,1.15,0.08,2.26,0.00,8.310310721,3.883926504,0.41,0.02,0.15,0.01,0.05,0.21,0.22,0.68,0.00,0.84,-0.04,0.17,0.22,0.09,Nutriscore_B
bca415e8-c2a3-5980-b6f5-e658fb2066b5,94bb3d28-2e2e-58b9-b397-0e9210a94e6e,"Soup, chicken and vegetables, dehydrated and reconstituted",25928,0.14,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.76,2.91,0.18,2.97,0.00,15.45596222,6.94566393,0.41,0.02,0.15,0.01,0.05,0.21,0.22,0.68,0.00,0.84,-0.04,0.17,0.22,0.09,Nutriscore_B
b7388140-b6f5-5351-8c12-d0e18ccd183d,94bb3d28-2e2e-58b9-b397-0e9210a94e6e,"Soup, chicken and vegetables, prepacked, to be reheated",25901,0.14,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.76,2.91,0.18,2.97,0.00,15.45596222,6.94566393,0.41,0.02,0.15,0.01,0.05,0.21,0.22,0.68,0.00,0.84,-0.04,0.17,0.22,0.09,Nutriscore_C
a06f9bb8-2b58-56d6-91f3-bebdff174463,94bb3d28-2e2e-58b9-b397-0e9210a94e6e,"Soup, chicken and vermicelli, dehydrated and reconstituted",25950,0.86,0.00,1.63,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.05,16.00,37.20,0.64,41.50,0.00,15.45596222,6.94566393,0.41,0.02,0.15,0.01,0.05,0.21,0.22,0.68,0.00,0.84,-0.04,0.17,0.22,0.09,Nutriscore_C
6df15afc-dd7f-570c-94c1-f30657af4518,94bb3d28-2e2e-58b9-b397-0e9210a94e6e,"Soup, chicken and vermicelli, prepacked, to be reheated",25908,0.91,0.00,0.59,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.05,16.50,40.50,0.63,21.30,0.00,15.45596222,6.94566393,0.41,0.02,0.15,0.01,0.05,0.21,0.22,0.68,0.00,0.84,-0.04,0.17,0.22,0.09,Nutriscore_C
c1f99a7a-c808-5a86-afd4-9f37a9d6ab3c,94bb3d28-2e2e-58b9-b397-0e9210a94e6e,"Soup, chorba frik, w meat and frik",25915,4.37,0.00,0.89,0.01,0.00,0.00,0.00,0.08,0.00,0.02,0.34,22.50,407.00,0.90,34.50,0.00,15.45596222,6.94566393,0.41,0.02,0.15,0.01,0.05,0.21,0.22,0.68,0.00,0.84,-0.04,0.17,0.22,0.09,Nutriscore_C
b7964df9-bc35-5b27-b5ce-0087ccd6646f,1a9d90c4-df55-55a7-93e2-d75e7ca30097,"Soup, mushrooms, dehydrated and reconstituted",25936,3.63,0.00,1.78,0.01,0.00,0.00,0.00,0.02,0.00,0.01,0.09,40.90,71.70,16.60,68.60,0.00,0,0,0.41,0.02,0.15,0.01,0.05,0.21,0.22,0.68,0.00,0.84,-0.04,0.17,0.22,0.09,Nutriscore_A
363465be-5c99-5d1e-8433-2d7f69693a65,1a9d90c4-df55-55a7-93e2-d75e7ca30097,"Soup, mushrooms, prepacked, to be reheated",25912,3.69,0.00,0.74,0.01,0.00,0.00,0.00,0.02,0.00,0.01,0.09,41.40,74.90,16.60,48.50,0.00,0,0,0.41,0.02,0.15,0.01,0.05,0.21,0.22,0.68,0.00,0.84,-0.04,0.17,0.22,0.09,Nutriscore_A
63e2e444-6a1d-5840-9dab-13c8620dce95,4813813e-051d-5ece-8d0c-25ea1deb4a00,"Soup, Asian-style with noodles, dehydrated and reconstituted",25923,9.50,0.00,2.29,0.04,0.00,0.00,0.00,0.06,0.00,0.06,0.16,159.00,128.00,77.40,138.00,0.00,0,0,0.41,0.02,0.15,0.01,0.05,0.21,0.22,0.68,0.00,0.84,-0.04,0.17,0.22,0.09,Nutriscore_C
eac49f65-6b60-528b-9db7-f5a4f016218e,4813813e-051d-5ece-8d0c-25ea1deb4a00,"Soup, Asian-style with noodles, prepacked, to be reheated",25955,9.95,0.00,1.27,0.04,0.00,0.00,0.00,0.06,0.00,0.06,0.17,161.00,137.00,77.60,125.00,0.00,0,0,0.41,0.02,0.15,0.01,0.05,0.21,0.22,0.68,0.00,0.84,-0.04,0.17,0.22,0.09,Nutriscore_C
31044435-9b29-5772-ac09-e71bd48bafc8,521455fd-d191-5f0b-b980-c41297207664,"Soup, leek and potato, dehydrated and reconstituted",25925,0.39,0.00,1.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,3.54,8.01,0.16,36.50,0.00,0,0,0.41,0.02,0.15,0.01,0.05,0.21,0.22,0.68,0.00,0.84,-0.04,0.17,0.22,0.09,Nutriscore_B
